title,price_per_m²,project_name,address,price,area,bedroom,bathroom,url,posted_date,expired_date,project_status,investor,broker_name,broker_rank,project_area_range,number_of_apartments,number_of_buildings
Tôi bán căn hộ Thủ Thiêm Xanh full nội thất 60m2 2PN 1WC - Giá 2.39 tỷ,39.83,Thủ Thiêm Xanh," Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",2.39,60.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-thu-thiem-xanh/toi-ban-full-noi-that-60m2-2pn-1wc-gia-2-39-ty-pr41819489,10/02/2025,20/02/2025,Đã bàn giao,Công ty CP Đầu tư Thủ Thiêm,Nan,,,,
Bán Penthouse Thảo Điền Green - 4 căn duy nhất view trực diện sông Sài Gòn từ CĐT. LH,338.46,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",110.0,325.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/ban-penthouse-4-duy-nhat-view-truc-song-sai-gon-tu-cdt-lh-pr42067082,07/02/2025,17/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
"Bán Căn Hộ GARDEN VILLA - VISTA VERDE QUẬN 2, Bàn giao full nội thất nhập khẩu",104.58,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",32.0,306.0,5.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/ban-garden-villa-quan-2-ban-giao-full-noi-that-nhap-khau-pr42131544,10/02/2025,20/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
"Sadora 3PN, 120m2, view Q1, bắn pháo hoa tuyệt đẹp",114.17,Sadora Sala," Đường Mai Chí Thọ, Phường An Lợi Đông, Quận 2, Hồ Chí Minh",13.7,120.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-loi-dong-prj-sadora-sala/-ban-goc-2-mat-thoang-3pn-full-noi-that-gia-10-8-ty-pr30438676,01/02/2025,11/02/2025,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Nan,,,,
Bán nhanh căn 2PN giá chỉ 9.5 tỷ,107.96,Sadora Sala," Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Hồ Chí Minh",9.5,88.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-sadora-sala/-2pn-full-noi-that-ban-gia-sieu-re-5-9-ty-pr26922610,10/02/2025,20/02/2025,Đã bàn giao,Công ty CP Đầu tư Địa ốc Đại Quang Minh,Nan,,,,
"Update giỏ hàng: 1PN 55m2- 4.4 tỷ, 2PN 80m2 giá 6.1 tỷ, 3PN 108m2 giá 9.0 tỷ, Duplex 157m2 12.5 tỷ",79.27,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",6.5,82.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/cuc-gap-chi-ban-trong-3-ngay-17-05-19-05-goc-2pn-view-song-thap-ciel-81m2-gia-chot-5-9-ty-pr39879135,10/02/2025,20/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
"3 phòng ngủ Đảo Kim Cương 120m2 bán nhanh, view sông, 13,8 tỷ, còn thương lượng",115.0,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",13.8,120.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/hot-garden-villa-3pn-dao-kim-cuong-ban-nhanh-hang-hiem-38-ty-bao-het-con-thuong-luong-pr38260068,10/02/2025,20/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Hình thật 100% - bán căn hộ Đảo Kim Cương, 3 phòng ngủ 219m2, giá 23,9 tỷ full nội thất, sổ hồng",109.13,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",23.9,219.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/ban-dao-kim-cuong-2-png-ngu-90m2-gia-8-7-ty-full-nt-pr37382843,10/02/2025,20/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Bán căn 2PN view nội khu resort dự án Estella Heights, lầu cao view thoáng mát căn hiếm 102m2",112.74,Estella Heights," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",11.5,102.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-estella-heights/b-2pn-view-noi-khu-resort-du-lau-cao-view-thog-mat-hiem-102m2-pr41693966,10/02/2025,20/02/2025,Đã bàn giao,Công ty TNHH Keppel Land Việt Nam,Nan,,,872.0,4.0
"Bán căn Duplex hiếm, dự án Estella Heights lầu cao view sông thoáng mát, nhà trống dễ dàng decor",130.08,Estella Heights," Đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",16.0,123.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-song-hanh-phuong-an-phu-prj-estella-heights/b-duplex-hiem-du-lau-cao-view-thog-mat-nha-trong-de-dg-decor-pr41693488,10/02/2025,20/02/2025,Đã bàn giao,Công ty TNHH Keppel Land Việt Nam,Nan,,,872.0,4.0
Siêu phẩm PENTHOUSE - DUPLEX cực kỳ khan hiếm tại Masteri Grand View Thủ Đức An Phú Quận 2,,Masteri Grand View," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",,372.2,5.0,6.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/sieu-pham-penthouse-duplex-cuc-ky-kh-hiem-tai-grd-thu-duc-qu-2-pr41826751,08/02/2025,18/02/2025,Đang cập nhật tiến độ,Masterise Homes,Nan,,56-372 m²,616.0,2.0
"Độc quyền căn 3PN 143,7m2 tại The Global City Thủ Đức - giá tốt nhất dự án - cam kết 100% tin thật",132.18,Masteri Grand View," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",19.0,143.74,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/doc-quyen-3pn-143-7m2-tai-the-global-city-thu-duc-gia-tot-nhat-du-cam-ket-100-tin-that-pr41860450,08/02/2025,18/02/2025,Đang cập nhật tiến độ,Masterise Homes,Nan,,56-372 m²,616.0,2.0
Bán căn hộ 4PN Zeit River Thủ Thiêm thang máy riêng người nước ngoài có thể mua,238.81,Zeit River Thủ Thiêm," Phường An Khánh, Quận 2, Hồ Chí Minh",48.0,201.0,4.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/ban-4pn-thang-may-rieng-nguoi-nuoc-ngoai-co-the-mua-pr41419190,10/02/2025,20/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
Cần bán Xi Riverview Thảo Điền 3PN 145m2 full nội thất siêu đẹp giá tốt,90.34,Xi Riverview Palace," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",13.1,145.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-xi-riverview-palace/-ban-3pn-145m2-full-noi-that-sieu-dep-gia-tot-pr38051936,10/02/2025,20/02/2025,Đã bàn giao,Công ty GS E & C,Nan,,,270.0,3.0
Bán căn hộ 185m2 Xi Riverview Thảo Điền view sông giá tốt,86.49,Xi Riverview Palace," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",16.0,185.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-xi-riverview-palace/ban-185m2-view-song-gia-tot-pr39251881,10/02/2025,20/02/2025,Đã bàn giao,Công ty GS E & C,Nan,,,270.0,3.0
Bán căn hộ Penthouse Zeit XII Thủ Thiêm - Thủ Thiêm Zeit River Lầu 24 loại 2 tầng,211.27,Zeit River Thủ Thiêm," Phường An Khánh, Quận 2, Hồ Chí Minh",105.0,497.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-khanh-prj-zeit-river-thu-thiem/ban-pentuse-xii-lau-24-loai-2-tang-pr40155990,10/02/2025,20/02/2025,23/7/2023 mở bán tiếp GĐ2,Công ty GS Engineering & Construction,Nan,,50-140 m²,300.0,2.0
"Tinn chuẩn, căn 3PN view sông cần bán nhanh giá 8,8 tỷ (bao hết), giá cực tốt, không đăng ảo",82.24,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",8.8,107.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/tinn-chuan-3pn-view-song-ban-nhanh-gia-8-5-ty-bao-het-co-thuong-luong-tro-khach-vay-pr41651597,07/02/2025,17/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
"Cần bán gấp căn hộ Xi 200m2 3PN 4 phòng tắm, view sông, 2 ban công rộng to, giá bán tốt nhất",92.5,Xi Riverview Palace," Phường An Phú, Quận 2, Hồ Chí Minh",18.5,200.0,3.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-phu-prj-xi-riverview-palace/-ban-gap-200m2-3pn-4png-tam-view-song-2-ban-cong-rong-to-gia-ban-re-nhat-14-ty-pr31360183,10/02/2025,20/02/2025,Đã bàn giao,Công ty GS E & C,Nan,,,270.0,3.0
"Bán Penthouse D'Edge Thảo Điền 411,74m2 view sông siêu đẹp giá tốt",170.01,D'Edge Thảo Điền," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",70.0,411.74,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-d-edge-thao-dien/ban-penthouse-dedge-411-74m2-view-song-sieu-dep-gia-tot-pr38720092,10/02/2025,20/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,63-256 m²,273.0,2.0
"Phòng KD Q2 Bluesky tower bán căn 2PN diện tích: 55m2 1,850 tỷ; 68m2 2 tỷ bao hết thuế phí",33.64,Blue Sky Tower," A4, Bình Trưng Đông, Quận 2, Hồ Chí Minh",1.85,55.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-a4-phuong-binh-trung-dong-prj-blue-sky-tower/phong-kd-q2-bluesky-ban-2pn-dien-tich-55m2-1-850-ty-68m2-2-ty-bao-het-thue-phi-pr42042900,10/02/2025,20/02/2025,Đã bàn giao,Công ty CP Tư vấn -Thương mại - Dịch vụ Địa ốc Hoàng Quân,Nan,,47-117 m²,260.0,
"Giá rẻ 99% - Bán cắt lỗ các căn 3PN The Estella siêu đẹp, nội thất đầu tư tỉ mỉ, có thương lượng",87.84,The Estella," Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",13.0,148.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-an-phu-prj-the-estella/gia-re-99-ban-cat-cac-3pn-sieu-dep-that-dau-tu-ti-mi-co-thuong-luong-pr42063723,10/02/2025,20/02/2025,Đã bàn giao,Đang cập nhật,Nan,,,1500.0,4.0
"Giá rẻ nhất dự án - Chuyên bán các căn hộ 1PN Lumiere Riverside view độc nhất, nội thất thiết kế Ý",138.46,Lumiere Riverside," Đường Võ Nguyên Giáp, Phường An Phú, Quận 2, Hồ Chí Minh",7.2,52.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-an-phu-prj-lumiere-riverside/gia-re-nhat-du-chuyen-b-cac-1pn-view-doc-nhat-noi-that-thiet-ke-y-pr42060815,10/02/2025,20/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
"Căn hộ cao cấp Thảo Điền Green giá chỉ từ 7,1 tỷ. Liên hệ",129.09,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",7.1,55.0,1.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/-cao-cap-gia-chi-tu-7-1-ty-lien-he-nhan-bang-gia-chi-tiet-pr41820964,10/02/2025,20/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
Mini Penthouse siêu đẹp giá chỉ 7.8 tỷ tặng toàn bộ nội thất cao cấp,74.29,Căn hộ D’Lusso," Nguyễn Thị Định, An Phú, Quận 2, Hồ Chí Minh",7.8,105.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-dlusso/mini-penthouse-sieu-dep-gia-chi-7-8-ty-tang-toan-bo-noi-that-cao-cap-pr41650768,31/01/2025,02/03/2025,Đã bàn giao,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,600.0,
"Hàng hot hiếm - căn hộ La Astoria 2PN, view sông tầng cao giá chỉ 2.700 tỷ",45.0,La Astoria," 383, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",2.7,60.0,2.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-tay-prj-la-astoria/hang-t-hiem-2pn-view-song-tang-cao-gia-chi-2-650-ty-pr41764036,31/01/2025,02/03/2025,Đã bàn giao,Công ty CP Đầu tư Xây dựng An Gia Hưng,Nan,,,622.0,3.0
"Bán căn hộ CC 3PN, 2WC tại The Crest Residence Thủ Thiêm, 38 tỷ VND, 151 m2",251.66,The Crest Residence," Đường Đại Lộ Vòng Cung, Phường An Khánh, Quận 2, Hồ Chí Minh.",38.0,151.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-an-khanh-prj-the-crest-residence/ban-cc-3pn-2wc-tai-thu-thiem-38-ty-vnd-151-m2-pr41768809,10/02/2025,12/03/2025,Đã bán hết,Đang cập nhật,Nan,,,468.0,3.0
"Bảng giá căn 3PN, The River, có thang máy riêng, giá bán tốt nhất T2/2025, Thủ Thiêm, Quận 2",134.06,The River Thủ Thiêm," Nguyễn Cơ Thạch, An Khánh, Quận 2, Hồ Chí Minh",18.5,138.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/bang-gia-cac-3pn-thang-may-rieng-quan-2-ban-gia-tot-nh-at-t10-2024-pr41233135,10/02/2025,20/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
"Bán căn hộ The River Thủ Thiêm, 13,5 tỷ, 84m2, đã có sổ",160.71,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",13.5,84.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/ban-13-5-ty-84m2-da-so-pr42005337,10/02/2025,12/03/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
Cập nhật thường xuyên giỏ hàng căn 2PN Diamond Island Quận 2,77.78,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",5.6,72.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/cap-nhat-thuong-xuyen-gio-hang-2pn-quan-2-pr41710424,10/02/2025,20/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"2PN tháp Lotus sang trọng, DT lớn 90m2, tầng cao view ngoại khu + sông cực thoáng, 6.8 tỷ all-in",75.56,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",6.8,90.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/2pn-thap-lotus-sang-trong-dt-lon-90m2-tang-cao-view-ngoai-khu-song-cuc-thoang-6-5-ty-all-in-pr40515479,10/02/2025,20/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
"Siêu hot! 3PN Orchid view sông trực diện, giá tốt nhất Vista Verde, 138m2 11 tỷ all-in sẵn sổ",79.71,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",11.0,138.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/sieu-hot-3pn-orchid-view-song-truc-dien-gia-tot-nhat-138m2-11-ty-all-in-san-so-pr41228237,10/02/2025,20/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
Bán căn hộ Xi River View Palace - Thảo Điền 3PN 145m2 view sông đẹp giá tốt,84.83,Xi Riverview Palace," Phường An Phú, Quận 2, Hồ Chí Minh",12.3,145.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-an-phu-prj-xi-riverview-palace/ban-river-view-thao-dien-3pn-145m2-view-song-dep-pr34700437,10/02/2025,20/02/2025,Đã bàn giao,Công ty GS E & C,Nan,,,270.0,3.0
"Tin thật 100%! Giỏ hàng 5 căn cuối cùng đợt 1 căn 3PN căn hộ The Global City Quận 2, CK đến 16%",104.27,Masteri Grand View," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",12.2,117.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-masteri-grand-view/tin-that-100-gio-hang-5-cuoi-cung-dot-1-3pn-the-global-city-quan-2-ck-den-16-pr42082339,10/02/2025,20/02/2025,Đang cập nhật tiến độ,Masterise Homes,Nan,,56-372 m²,616.0,2.0
Galleria - Chào bán căn 3PN tầng cao full nội thất giá 26 tỷ,236.36,The Galleria Residence," Đường Đại Lộ Vòng Cung, Phường An Khánh, Quận 2, Hồ Chí Minh",26.0,110.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-an-khanh-prj-the-galleria-residence/-chao-ban-3pn-tang-cao-full-noi-that-gia-26-ty-pr42082311,26/01/2025,25/02/2025,Đã bàn giao 3 tháp căn hộ cao 12 tầng,Công ty CP bất động sản SơnKim Land,Nan,,49-345 m²,456.0,
"Giá siêu tốt, cam kết tin thật bán căn 2PN giá 7,3 tỷ (bao hết), tầng trung view sông SG Bitexco",91.25,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",7.3,80.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/ms-hien-2pn-tang-cao-view-song-bitexco-gia-chi-6-36-ty-bao-het-chi-phi-pr39548557,07/02/2025,17/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
Bán nhanh 3PN - 120m2 Cantavil Premier giá 7tỷ350,66.22,Cantavil An Phú - Cantavil Premier," Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",7.35,111.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-an-phu-prj-cantavil-an-phu-cantavil-premier/b-nhh-2pn-75m2-ctavil-gia-4ty1-pr41169240,07/02/2025,17/02/2025,Đã bàn giao,Công ty Cổ phần Daewon,Nan,,75-150 m²,390.0,
Bán căn hộ Thảo Điền Green lầu cao 2PN 86m2 đầy đủ nội thất giá 12.5 tỷ tốt nhất hiện nay,145.35,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh.",12.5,86.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/ban-lau-cao-2pn-86m2-day-du-noi-that-gia-12-5-ty-tot-nhat-hien-nay-pr40274252,10/02/2025,12/03/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
"Bán penthouse 379m2 view panorama trung tâm Sài Gòn, full nội thất nhập khẩu",395.78,Empire City Thủ Thiêm," Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",150.0,379.0,3.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/ban-penthouse-379m2-view-panorama-trung-tam-sai-gon-full-noi-that-nhap-khau-pr40600055,10/02/2025,12/03/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
"Bán căn hộ 4PN Opera Metropole Thủ Thiêm, 180m2, view sông Sài Gòn Quận 1",316.67,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",57.0,180.0,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/ban-4pn-metropole-180m2-view-song-sai-gon-quan-1-pr40608909,10/02/2025,12/03/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Bán căn hộ 3PN Opera Metropole Thủ Thiêm, 138m2, NTCB view sông",326.09,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",45.0,138.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/ban-3pn-metropole-138m2-ntcb-view-song-pr40608955,10/02/2025,12/03/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Bán căn hộ 1PN Opera Metropole thủ thiêm, view sông và hồ bơi giá tốt",212.96,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",11.5,54.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/ban-1pn-metropole-view-song-va-boi-gia-tot-pr40599964,10/02/2025,12/03/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Bán căn hộ 2PN, 2WC tại The Opera Residence, 21 tỷ, 75m2, NTCB",280.0,The Opera Residence," Đại Lộ Vòng Cung, Thủ Thiêm, Quận 2, Hồ Chí Minh",21.0,75.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/ban-2pn-2wc-tai-21-ty-75m2-ntcb-pr41767984,10/02/2025,12/03/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Bán penthouse Thủ Thiêm View Panorama, gần 400m2, full nội thất, giảm mạnh 30 tỷ",395.78,Empire City Thủ Thiêm," Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",150.0,379.0,3.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/ban-penthouse-view-panorama-gan-400m2-full-noi-that-giam-manh-30-ty-pr40609183,10/02/2025,12/03/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
7 tỷ 9 cho 3PN 2 ban công view sông - giá tốt nhất cần bán nhanh New City Thủ Thiêm,69.91,New City Thủ Thiêm," Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Hồ Chí Minh.",7.9,113.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/7-ty-9-cho-3pn-2-ban-cong-view-song-gia-tot-nhat-ban-nhanh-thiem-pr40986913,10/02/2025,20/02/2025,Đã bàn giao,Công ty TNHH Xây Dựng Thương mại Thuận Việt,Nan,,45-300 m²,1229.0,4.0
Bán Căn hộ duplex La Astoria 2 view đẹp thoáng mát 89m2 3PN 3WC giá 3.3 tỷ có nội thất đẹp ạ,37.08,La Astoria," 383, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",3.3,89.0,3.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-tay-prj-la-astoria/ban-gap-duplex-view-song-dep-nhat-du-an-89m2-3pn-3wc-gia-chi-3ty-nhan-nha-luon-a-pr37297113,03/02/2025,13/02/2025,Đã bàn giao,Công ty CP Đầu tư Xây dựng An Gia Hưng,Nan,,,622.0,3.0
"Bán căn 81m2 suất ngoại giao Homyland Riverside 2PN2WC 3 tỷ7 căn hộ mới 100%, ký HDMB trực tiếp",45.68,Homyland Riverside," 403A, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",3.7,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/mo-ban-nhung-dep-nhat-du-an-mmyland-quan2-tro-vay-70-2pn2wc-3ty-lh-24-7-pr39052639,10/02/2025,20/02/2025,Bàn giao năm 2019,Công ty TNHH Nông sản Tân Hoàn Mỹ,Nan,,74 - 108 m²,744.0,2.0
