post_id,update_date,broker_id,project_id,price,price_unit,price_per_m²,price_per_m²_unit,area,area_unit,bedroom,bathroom
832,2025-02-11,1,1,6.0,tỷ đồng,85.71,triệu đồng,70.0,m²,2.0,2.0
833,2025-02-11,1,56,20.0,tỷ đồng,160.64,triệu đồng,124.5,m²,3.0,2.0
834,2025-02-11,1,56,20.0,tỷ đồng,160.64,triệu đồng,124.5,m²,3.0,2.0
835,2025-02-11,1,133,2.69,tỷ đồng,38.36,triệu đồng,70.0,m²,2.0,2.0
836,2025-02-11,1,73,4.1,tỷ đồng,34.17,triệu đồng,120.0,m²,4.0,3.0
837,2025-02-11,1,69,8.2,tỷ đồng,41.41,triệu đồng,198.0,m²,4.0,3.0
838,2025-02-11,1,99,4.85,tỷ đồng,62.18,triệu đồng,78.0,m²,2.0,2.0
839,2025-02-11,1,203,4.79,tỷ đồng,26.61,triệu đồng,180.0,m²,3.0,3.0
840,2025-02-11,1,1,,tỷ đồng,,triệu đồng,74.0,m²,2.0,2.0
841,2025-02-11,1,204,5.37,tỷ đồng,65.49,triệu đồng,82.0,m²,2.0,2.0
842,2025-02-11,1,100,4.5,tỷ đồng,57.03,triệu đồng,78.9,m²,2.0,2.0
843,2025-02-11,1,54,25.0,tỷ đồng,113.22,triệu đồng,220.8,m²,4.0,4.0
844,2025-02-11,1,11,19.0,tỷ đồng,135.71,triệu đồng,140.0,m²,3.0,2.0
845,2025-02-11,1,19,3.85,tỷ đồng,60.16,triệu đồng,64.0,m²,2.0,2.0
846,2025-02-11,1,87,19.6,tỷ đồng,140.0,triệu đồng,140.0,m²,3.0,2.0
847,2025-02-11,1,103,4.65,tỷ đồng,47.94,triệu đồng,97.0,m²,3.0,2.0
848,2025-02-11,1,67,5.5,tỷ đồng,63.95,triệu đồng,86.0,m²,3.0,2.0
849,2025-02-11,1,87,13.0,tỷ đồng,138.3,triệu đồng,94.0,m²,2.0,2.0
850,2025-02-11,1,144,70.0,tỷ đồng,216.05,triệu đồng,324.0,m²,4.0,4.0
851,2025-02-11,1,29,6.0,tỷ đồng,71.43,triệu đồng,84.0,m²,2.0,2.0
852,2025-02-11,1,199,10.0,tỷ đồng,73.53,triệu đồng,136.0,m²,3.0,2.0
853,2025-02-11,1,44,5.5,tỷ đồng,110.0,triệu đồng,50.0,m²,1.0,1.0
854,2025-02-11,1,205,15.0,tỷ đồng,37.78,triệu đồng,397.0,m²,5.0,4.0
855,2025-02-11,1,75,8.6,tỷ đồng,89.58,triệu đồng,96.0,m²,2.0,2.0
856,2025-02-11,1,55,6.3,tỷ đồng,90.0,triệu đồng,70.0,m²,2.0,2.0
857,2025-02-11,1,10,20.5,tỷ đồng,292.86,triệu đồng,70.0,m²,2.0,2.0
858,2025-02-11,1,92,4.5,tỷ đồng,36.7,triệu đồng,122.62,m²,3.0,3.0
859,2025-02-11,1,206,,tỷ đồng,,triệu đồng,92.0,m²,2.0,2.0
860,2025-02-11,1,58,4.2,tỷ đồng,61.76,triệu đồng,68.0,m²,2.0,2.0
861,2025-02-11,1,10,64.0,tỷ đồng,355.56,triệu đồng,180.0,m²,4.0,3.0
862,2025-02-11,1,10,62.0,tỷ đồng,364.71,triệu đồng,170.0,m²,6.0,4.0
863,2025-02-11,1,3,7.99,tỷ đồng,109.45,triệu đồng,73.0,m²,2.0,2.0
864,2025-02-11,1,136,9.2,tỷ đồng,66.19,triệu đồng,139.0,m²,4.0,3.0
865,2025-02-11,1,207,,tỷ đồng,30.0,triệu đồng,337.0,m²,,
866,2025-02-11,1,57,2.35,tỷ đồng,44.34,triệu đồng,53.0,m²,2.0,2.0
867,2025-02-11,1,1,5.05,tỷ đồng,101.0,triệu đồng,50.0,m²,1.0,1.0
868,2025-02-11,1,31,5.5,tỷ đồng,63.95,triệu đồng,86.0,m²,3.0,2.0
869,2025-02-11,1,31,6.4,tỷ đồng,62.74,triệu đồng,102.0,m²,3.0,
870,2025-02-11,1,31,4.6,tỷ đồng,75.41,triệu đồng,61.0,m²,2.0,
871,2025-02-11,1,31,8.8,tỷ đồng,66.17,triệu đồng,133.0,m²,3.0,2.0
872,2025-02-11,1,23,17.5,tỷ đồng,250.0,triệu đồng,70.0,m²,2.0,2.0
873,2025-02-11,1,4,8.5,tỷ đồng,113.33,triệu đồng,75.0,m²,2.0,2.0
874,2025-02-11,1,208,6.7,tỷ đồng,69.79,triệu đồng,96.0,m²,3.0,2.0
875,2025-02-11,1,209,130.0,tỷ đồng,313.25,triệu đồng,415.0,m²,4.0,5.0
876,2025-02-11,1,96,65.0,tỷ đồng,160.1,triệu đồng,406.0,m²,6.0,6.0
877,2025-02-11,1,210,8.0,tỷ đồng,50.73,triệu đồng,157.7,m²,4.0,4.0
878,2025-02-11,1,4,8.8,tỷ đồng,117.33,triệu đồng,75.0,m²,2.0,2.0
879,2025-02-11,1,58,4.2,tỷ đồng,61.76,triệu đồng,68.0,m²,2.0,2.0
880,2025-02-11,1,8,,tỷ đồng,,triệu đồng,117.0,m²,3.0,3.0
881,2025-02-11,1,13,4.7,tỷ đồng,49.47,triệu đồng,95.0,m²,3.0,2.0
882,2025-02-11,1,63,3.64,tỷ đồng,44.96,triệu đồng,81.0,m²,2.0,2.0
883,2025-02-11,1,63,4.7,tỷ đồng,49.47,triệu đồng,95.0,m²,3.0,2.0
884,2025-02-11,1,6,3.55,tỷ đồng,78.89,triệu đồng,45.0,m²,1.0,1.0
885,2025-02-11,1,136,7.5,tỷ đồng,74.26,triệu đồng,101.0,m²,2.0,2.0
886,2025-02-11,1,131,20.0,tỷ đồng,111.11,triệu đồng,180.0,m²,3.0,3.0
887,2025-02-11,1,2,4.8,tỷ đồng,82.76,triệu đồng,58.0,m²,1.0,1.0
888,2025-02-11,1,211,8.3,tỷ đồng,129.69,triệu đồng,64.0,m²,1.0,1.0
889,2025-02-11,1,11,23.5,tỷ đồng,169.06,triệu đồng,139.0,m²,3.0,2.0
890,2025-02-11,1,87,22.0,tỷ đồng,158.27,triệu đồng,139.0,m²,3.0,2.0
891,2025-02-11,1,208,7.5,tỷ đồng,68.81,triệu đồng,109.0,m²,3.0,2.0
892,2025-02-11,1,16,21.5,tỷ đồng,169.29,triệu đồng,127.0,m²,3.0,2.0
893,2025-02-11,1,16,14.0,tỷ đồng,150.54,triệu đồng,93.0,m²,2.0,2.0
894,2025-02-11,1,16,15.2,tỷ đồng,163.44,triệu đồng,93.0,m²,2.0,2.0
895,2025-02-11,1,184,4.75,tỷ đồng,47.03,triệu đồng,101.0,m²,2.0,2.0
896,2025-02-11,1,207,1.85,tỷ đồng,30.83,triệu đồng,60.0,m²,2.0,1.0
897,2025-02-11,1,212,7.0,tỷ đồng,46.36,triệu đồng,151.0,m²,3.0,2.0
898,2025-02-11,1,11,8.5,tỷ đồng,132.81,triệu đồng,64.0,m²,1.0,1.0
899,2025-02-11,1,11,13.5,tỷ đồng,150.0,triệu đồng,90.0,m²,2.0,2.0
900,2025-02-11,1,63,3.6,tỷ đồng,44.44,triệu đồng,81.0,m²,2.0,2.0
901,2025-02-11,1,1,7.0,tỷ đồng,73.68,triệu đồng,95.0,m²,3.0,2.0
902,2025-02-11,1,1,6.2,tỷ đồng,91.18,triệu đồng,68.0,m²,2.0,2.0
903,2025-02-11,1,1,8.0,tỷ đồng,86.02,triệu đồng,93.0,m²,3.0,2.0
904,2025-02-11,1,1,6.5,tỷ đồng,92.86,triệu đồng,70.0,m²,2.0,2.0
905,2025-02-11,1,128,,tỷ đồng,,triệu đồng,80.3,m²,2.0,2.0
906,2025-02-11,1,153,2.35,tỷ đồng,38.52,triệu đồng,61.0,m²,2.0,2.0
907,2025-02-11,1,10,17.5,tỷ đồng,250.0,triệu đồng,70.0,m²,2.0,2.0
908,2025-02-11,1,17,6.0,tỷ đồng,72.29,triệu đồng,83.0,m²,2.0,2.0
909,2025-02-11,1,19,3.5,tỷ đồng,47.3,triệu đồng,74.0,m²,2.0,2.0
910,2025-02-11,1,213,14.4,tỷ đồng,160.0,triệu đồng,90.0,m²,2.0,2.0
911,2025-02-11,1,24,22.8,tỷ đồng,207.46,triệu đồng,109.9,m²,3.0,3.0
912,2025-02-11,1,214,2.8,tỷ đồng,57.73,triệu đồng,48.5,m²,1.0,1.0
913,2025-02-11,1,6,12.0,tỷ đồng,122.45,triệu đồng,98.0,m²,2.0,2.0
914,2025-02-11,1,215,3.98,tỷ đồng,51.69,triệu đồng,77.0,m²,2.0,2.0
915,2025-02-11,1,19,4.8,tỷ đồng,49.48,triệu đồng,97.0,m²,3.0,2.0
916,2025-02-11,1,24,100.0,tỷ đồng,250.0,triệu đồng,400.0,m²,,
917,2025-02-11,1,19,3.85,tỷ đồng,60.16,triệu đồng,64.0,m²,2.0,2.0
918,2025-02-11,1,47,9.5,tỷ đồng,190.0,triệu đồng,50.0,m²,1.0,1.0
919,2025-02-11,1,47,18.0,tỷ đồng,155.17,triệu đồng,116.0,m²,3.0,2.0
920,2025-02-11,1,8,,tỷ đồng,,triệu đồng,143.94,m²,,
921,2025-02-11,1,8,,tỷ đồng,,triệu đồng,81.8,m²,,
922,2025-02-11,1,4,7.49,tỷ đồng,99.87,triệu đồng,75.0,m²,2.0,2.0
923,2025-02-11,1,45,1.1,tỷ đồng,28.2,triệu đồng,39.0,m²,1.0,1.0
924,2025-02-11,1,3,7.9,tỷ đồng,109.72,triệu đồng,72.0,m²,2.0,2.0
925,2025-02-11,1,216,,tỷ đồng,45.0,triệu đồng,81.0,m²,2.0,2.0
926,2025-02-11,1,13,3.7,tỷ đồng,45.68,triệu đồng,81.0,m²,2.0,2.0
927,2025-02-11,1,2,12.5,tỷ đồng,93.98,triệu đồng,133.0,m²,3.0,2.0
928,2025-02-11,1,17,6.5,tỷ đồng,66.33,triệu đồng,98.0,m²,2.0,2.0
929,2025-02-11,1,10,25.0,tỷ đồng,192.31,triệu đồng,130.0,m²,3.0,2.0
930,2025-02-11,1,31,4.3,tỷ đồng,57.33,triệu đồng,75.0,m²,2.0,2.0
931,2025-02-11,1,10,9.8,tỷ đồng,178.18,triệu đồng,55.0,m²,1.0,1.0
932,2025-02-11,1,217,,tỷ đồng,,triệu đồng,84.0,m²,1.0,1.0
933,2025-02-11,1,1,4.3,tỷ đồng,78.18,triệu đồng,55.0,m²,1.0,
934,2025-02-11,1,22,9.83,tỷ đồng,91.02,triệu đồng,108.0,m²,3.0,2.0
935,2025-02-11,1,4,,tỷ đồng,130.0,triệu đồng,103.0,m²,3.0,2.0
936,2025-02-11,1,75,9.0,tỷ đồng,66.18,triệu đồng,136.0,m²,3.0,2.0
937,2025-02-11,1,14,4.2,tỷ đồng,59.16,triệu đồng,71.0,m²,2.0,2.0
938,2025-02-11,1,8,,tỷ đồng,,triệu đồng,113.5,m²,3.0,2.0
939,2025-02-11,1,8,,tỷ đồng,,triệu đồng,56.0,m²,1.0,1.0
940,2025-02-11,1,4,10.76,tỷ đồng,145.4,triệu đồng,74.0,m²,2.0,2.0
941,2025-02-11,1,11,19.0,tỷ đồng,136.69,triệu đồng,139.0,m²,3.0,2.0
942,2025-02-11,1,57,2.2,tỷ đồng,42.31,triệu đồng,52.0,m²,2.0,
943,2025-02-11,1,95,2.64,tỷ đồng,46.78,triệu đồng,56.43,m²,2.0,2.0
944,2025-02-11,1,13,3.5,tỷ đồng,43.21,triệu đồng,81.0,m²,2.0,2.0
945,2025-02-11,1,101,2.3,tỷ đồng,45.1,triệu đồng,51.0,m²,1.0,1.0
946,2025-02-11,1,75,10.8,tỷ đồng,81.82,triệu đồng,132.0,m²,3.0,2.0
947,2025-02-11,1,6,8.3,tỷ đồng,93.26,triệu đồng,89.0,m²,2.0,2.0
948,2025-02-11,1,6,7.0,tỷ đồng,86.42,triệu đồng,81.0,m²,2.0,2.0
949,2025-02-11,1,82,7.05,tỷ đồng,76.63,triệu đồng,92.0,m²,2.0,2.0
950,2025-02-11,1,218,10.0,tỷ đồng,74.07,triệu đồng,135.0,m²,3.0,2.0
951,2025-02-11,1,82,7.5,tỷ đồng,68.81,triệu đồng,109.0,m²,3.0,3.0
952,2025-02-11,1,82,17.0,tỷ đồng,90.43,triệu đồng,188.0,m²,4.0,4.0
953,2025-02-11,1,17,6.5,tỷ đồng,66.33,triệu đồng,98.0,m²,2.0,2.0
954,2025-02-11,1,27,5.02,tỷ đồng,58.38,triệu đồng,86.0,m²,2.0,2.0
955,2025-02-11,1,2,65.0,tỷ đồng,160.1,triệu đồng,406.0,m²,5.0,5.0
956,2025-02-11,1,2,27.0,tỷ đồng,112.97,triệu đồng,239.0,m²,5.0,5.0
957,2025-02-11,1,2,5.15,tỷ đồng,90.35,triệu đồng,57.0,m²,1.0,1.0
958,2025-02-11,1,14,4.2,tỷ đồng,59.16,triệu đồng,71.0,m²,2.0,2.0
959,2025-02-11,1,219,6.55,tỷ đồng,54.58,triệu đồng,120.0,m²,3.0,2.0
960,2025-02-11,1,14,4.2,tỷ đồng,59.16,triệu đồng,71.0,m²,2.0,2.0
961,2025-02-11,1,58,4.5,tỷ đồng,60.0,triệu đồng,75.0,m²,2.0,2.0
962,2025-02-11,1,12,12.2,tỷ đồng,104.27,triệu đồng,117.0,m²,,
963,2025-02-11,1,89,17.0,tỷ đồng,94.44,triệu đồng,180.0,m²,3.0,3.0
964,2025-02-11,1,66,10.8,tỷ đồng,75.52,triệu đồng,143.0,m²,3.0,3.0
965,2025-02-11,1,82,4.65,tỷ đồng,75.0,triệu đồng,62.0,m²,1.0,1.0
966,2025-02-11,1,220,3.3,tỷ đồng,50.0,triệu đồng,66.0,m²,2.0,2.0
967,2025-02-11,1,221,3.1,tỷ đồng,46.97,triệu đồng,66.0,m²,2.0,2.0
968,2025-02-11,1,222,2.1,tỷ đồng,41.18,triệu đồng,51.0,m²,1.0,2.0
969,2025-02-11,1,77,3.5,tỷ đồng,46.67,triệu đồng,75.0,m²,2.0,1.0
970,2025-02-11,1,117,16.5,tỷ đồng,112.24,triệu đồng,147.0,m²,3.0,3.0
971,2025-02-11,1,4,68.0,tỷ đồng,178.48,triệu đồng,381.0,m²,3.0,4.0
972,2025-02-11,1,7,,tỷ đồng,100.0,triệu đồng,560.0,m²,,
973,2025-02-11,1,114,9.5,tỷ đồng,107.96,triệu đồng,88.0,m²,2.0,2.0
974,2025-02-11,1,223,8.4,tỷ đồng,94.38,triệu đồng,89.0,m²,2.0,2.0
975,2025-02-11,1,6,13.5,tỷ đồng,112.5,triệu đồng,120.0,m²,3.0,2.0
976,2025-02-11,1,4,10.8,tỷ đồng,136.71,triệu đồng,79.0,m²,2.0,2.0
977,2025-02-11,1,207,2.25,tỷ đồng,30.82,triệu đồng,73.0,m²,2.0,2.0
978,2025-02-11,1,28,5.6,tỷ đồng,76.71,triệu đồng,73.0,m²,2.0,
979,2025-02-11,1,42,2.9,tỷ đồng,34.12,triệu đồng,85.0,m²,3.0,2.0
980,2025-02-11,1,54,25.7,tỷ đồng,117.03,triệu đồng,219.6,m²,3.0,3.0
981,2025-02-11,1,10,15.9,tỷ đồng,196.64,triệu đồng,80.86,m²,2.0,2.0
982,2025-02-11,1,17,6.0,tỷ đồng,69.77,triệu đồng,86.0,m²,2.0,2.0
983,2025-02-11,1,36,19.4,tỷ đồng,156.45,triệu đồng,124.0,m²,3.0,3.0
984,2025-02-11,1,2,10.5,tỷ đồng,98.13,triệu đồng,107.0,m²,3.0,2.0
985,2025-02-11,1,146,11.5,tỷ đồng,118.56,triệu đồng,97.0,m²,2.0,2.0
986,2025-02-11,1,224,4.3,tỷ đồng,66.67,triệu đồng,64.5,m²,2.0,2.0
987,2025-02-11,1,10,20.5,tỷ đồng,262.82,triệu đồng,78.0,m²,2.0,2.0
988,2025-02-11,1,47,10.0,tỷ đồng,181.82,triệu đồng,55.0,m²,1.0,1.0
989,2025-02-11,1,17,20.0,tỷ đồng,66.67,triệu đồng,300.0,m²,5.0,6.0
990,2025-02-11,1,17,36.5,tỷ đồng,104.29,triệu đồng,350.0,m²,5.0,6.0
991,2025-02-11,1,17,32.0,tỷ đồng,91.43,triệu đồng,350.0,m²,5.0,5.0
992,2025-02-11,1,17,29.0,tỷ đồng,67.44,triệu đồng,430.0,m²,7.0,8.0
993,2025-02-11,1,17,18.6,tỷ đồng,60.59,triệu đồng,307.0,m²,4.0,4.0
994,2025-02-11,1,176,,tỷ đồng,,triệu đồng,141.0,m²,3.0,2.0
995,2025-02-11,1,225,,tỷ đồng,,triệu đồng,94.0,m²,3.0,2.0
996,2025-02-11,1,10,65.0,tỷ đồng,471.01,triệu đồng,138.0,m²,3.0,2.0
997,2025-02-11,1,16,22.0,tỷ đồng,234.04,triệu đồng,94.0,m²,2.0,2.0
998,2025-02-11,1,226,,tỷ đồng,,triệu đồng,80.0,m²,2.0,2.0
999,2025-02-11,1,227,5.45,tỷ đồng,66.46,triệu đồng,82.0,m²,2.0,2.0
1000,2025-02-11,1,57,2.08,tỷ đồng,37.82,triệu đồng,55.0,m²,2.0,2.0
1001,2025-02-11,1,66,43.0,tỷ đồng,91.1,triệu đồng,472.0,m²,5.0,4.0
1002,2025-02-11,1,82,7.5,tỷ đồng,71.43,triệu đồng,105.0,m²,2.0,2.0
1003,2025-02-11,1,96,65.0,tỷ đồng,159.71,triệu đồng,407.0,m²,5.0,5.0
1004,2025-02-11,1,155,12.5,tỷ đồng,135.87,triệu đồng,92.0,m²,2.0,2.0
1005,2025-02-11,1,56,21.0,tỷ đồng,156.72,triệu đồng,134.0,m²,3.0,2.0
1006,2025-02-11,1,2,8.8,tỷ đồng,85.44,triệu đồng,103.0,m²,2.0,2.0
1007,2025-02-11,1,228,19.0,tỷ đồng,135.71,triệu đồng,140.0,m²,3.0,2.0
1008,2025-02-11,1,75,9.7,tỷ đồng,92.38,triệu đồng,105.0,m²,2.0,2.0
1009,2025-02-11,1,4,64.79,tỷ đồng,169.39,triệu đồng,382.5,m²,2.0,3.0
1010,2025-02-11,1,144,28.5,tỷ đồng,123.91,triệu đồng,230.0,m²,3.0,3.0
1011,2025-02-11,1,164,7.35,tỷ đồng,66.22,triệu đồng,111.0,m²,3.0,2.0
1012,2025-02-11,1,187,8.2,tỷ đồng,149.09,triệu đồng,55.0,m²,1.0,1.0
1013,2025-02-11,1,229,8.5,tỷ đồng,90.43,triệu đồng,94.0,m²,2.0,2.0
1014,2025-02-11,1,32,1.65,tỷ đồng,47.14,triệu đồng,35.0,m²,1.0,1.0
1015,2025-02-11,1,230,13.5,tỷ đồng,150.0,triệu đồng,90.0,m²,1.0,1.0
1016,2025-02-11,1,231,1.85,tỷ đồng,30.83,triệu đồng,60.0,m²,2.0,1.0
1017,2025-02-11,1,1,4.9,tỷ đồng,72.06,triệu đồng,68.0,m²,2.0,
1018,2025-02-11,1,10,62.0,tỷ đồng,206.67,triệu đồng,300.0,m²,4.0,4.0
1019,2025-02-11,1,2,8.7,tỷ đồng,84.47,triệu đồng,103.0,m²,2.0,2.0
1020,2025-02-11,1,72,40.0,tỷ đồng,66.67,triệu đồng,600.0,m²,6.0,5.0
1021,2025-02-11,1,1,,tỷ đồng,,triệu đồng,76.0,m²,2.0,2.0
1022,2025-02-11,1,152,2.2,tỷ đồng,40.74,triệu đồng,54.0,m²,2.0,2.0
1023,2025-02-11,1,77,7.3,tỷ đồng,65.77,triệu đồng,111.0,m²,3.0,2.0
1024,2025-02-11,1,161,15.7,tỷ đồng,106.8,triệu đồng,147.0,m²,3.0,3.0
1025,2025-02-11,1,1,7.9,tỷ đồng,79.0,triệu đồng,100.0,m²,3.0,2.0
1026,2025-02-11,1,17,6.5,tỷ đồng,73.86,triệu đồng,88.0,m²,2.0,2.0
1027,2025-02-11,1,36,15.5,tỷ đồng,166.67,triệu đồng,93.0,m²,2.0,2.0
1028,2025-02-11,1,13,3.64,tỷ đồng,44.93,triệu đồng,81.0,m²,2.0,2.0
1029,2025-02-11,1,8,,tỷ đồng,,triệu đồng,84.0,m²,1.0,1.0
1030,2025-02-11,1,5,12.5,tỷ đồng,125.0,triệu đồng,100.0,m²,3.0,2.0
1031,2025-02-11,1,208,5.8,tỷ đồng,77.33,triệu đồng,75.0,m²,2.0,2.0
1032,2025-02-11,1,232,2.48,tỷ đồng,38.15,triệu đồng,65.0,m²,2.0,2.0
1033,2025-02-11,1,100,3.0,tỷ đồng,53.57,triệu đồng,56.0,m²,1.0,
1034,2025-02-11,1,73,4.1,tỷ đồng,34.17,triệu đồng,120.0,m²,4.0,3.0
1035,2025-02-11,1,68,8.8,tỷ đồng,83.02,triệu đồng,106.0,m²,2.0,2.0
1036,2025-02-11,1,68,22.0,tỷ đồng,79.25,triệu đồng,277.6,m²,4.0,3.0
1037,2025-02-11,1,27,4.24,tỷ đồng,75.77,triệu đồng,56.0,m²,1.0,1.0
1038,2025-02-11,1,46,3.28,tỷ đồng,64.31,triệu đồng,51.0,m²,1.0,1.0
1039,2025-02-11,1,74,15.0,tỷ đồng,86.21,triệu đồng,174.0,m²,4.0,4.0
1040,2025-02-11,1,54,31.7,tỷ đồng,97.61,triệu đồng,324.7,m²,4.0,4.0
1041,2025-02-11,1,6,10.5,tỷ đồng,84.68,triệu đồng,124.0,m²,3.0,2.0
1042,2025-02-11,1,105,,tỷ đồng,,triệu đồng,58.0,m²,1.0,1.0
1043,2025-02-11,1,22,22.0,tỷ đồng,101.85,triệu đồng,216.0,m²,3.0,4.0
1044,2025-02-11,1,19,3.45,tỷ đồng,46.62,triệu đồng,74.0,m²,,
1045,2025-02-11,1,19,2.8,tỷ đồng,45.9,triệu đồng,61.0,m²,2.0,2.0
1046,2025-02-11,1,14,5.9,tỷ đồng,59.0,triệu đồng,100.0,m²,3.0,2.0
1047,2025-02-11,1,19,2.6,tỷ đồng,47.27,triệu đồng,55.0,m²,2.0,2.0
1048,2025-02-11,1,19,2.1,tỷ đồng,47.73,triệu đồng,44.0,m²,1.0,1.0
1049,2025-02-11,1,135,5.5,tỷ đồng,58.51,triệu đồng,94.0,m²,2.0,2.0
1050,2025-02-11,1,22,8.8,tỷ đồng,82.24,triệu đồng,107.0,m²,3.0,2.0
1051,2025-02-11,1,4,10.1,tỷ đồng,134.67,triệu đồng,75.0,m²,2.0,2.0
1052,2025-02-11,1,1,6.7,tỷ đồng,104.69,triệu đồng,64.0,m²,2.0,2.0
1053,2025-02-11,1,161,4.9,tỷ đồng,87.5,triệu đồng,56.0,m²,1.0,1.0
1054,2025-02-11,1,1,7.3,tỷ đồng,74.49,triệu đồng,98.0,m²,3.0,2.0
1055,2025-02-11,1,102,,tỷ đồng,,triệu đồng,60.0,m²,2.0,1.0
1056,2025-02-11,1,59,133.0,tỷ đồng,369.44,triệu đồng,360.0,m²,4.0,4.0
1057,2025-02-11,1,57,2.04,tỷ đồng,38.49,triệu đồng,53.0,m²,2.0,2.0
1058,2025-02-11,1,17,11.2,tỷ đồng,74.67,triệu đồng,150.0,m²,3.0,2.0
1059,2025-02-11,1,233,9.1,tỷ đồng,85.05,triệu đồng,107.0,m²,3.0,2.0
1060,2025-02-11,1,234,3.8,tỷ đồng,40.43,triệu đồng,94.0,m²,3.0,
1061,2025-02-11,1,59,12.7,tỷ đồng,164.94,triệu đồng,77.0,m²,2.0,2.0
1062,2025-02-11,1,23,17.5,tỷ đồng,250.0,triệu đồng,70.0,m²,2.0,2.0
1063,2025-02-11,1,47,9.0,tỷ đồng,180.0,triệu đồng,50.0,m²,1.0,1.0
1064,2025-02-11,1,235,38.0,tỷ đồng,223.53,triệu đồng,170.0,m²,4.0,4.0
1065,2025-02-11,1,10,15.0,tỷ đồng,185.18,triệu đồng,81.0,m²,2.0,2.0
1066,2025-02-11,1,10,20.8,tỷ đồng,248.45,triệu đồng,83.72,m²,2.0,2.0
1067,2025-02-11,1,22,6.4,tỷ đồng,79.01,triệu đồng,81.0,m²,2.0,2.0
1068,2025-02-11,1,138,15.7,tỷ đồng,174.44,triệu đồng,90.0,m²,2.0,2.0
1069,2025-02-11,1,22,6.1,tỷ đồng,75.31,triệu đồng,81.0,m²,2.0,2.0
1070,2025-02-11,1,22,21.0,tỷ đồng,105.0,triệu đồng,200.0,m²,4.0,4.0
1071,2025-02-11,1,22,17.5,tỷ đồng,116.67,triệu đồng,150.0,m²,3.0,3.0
1072,2025-02-11,1,22,35.0,tỷ đồng,152.17,triệu đồng,230.0,m²,3.0,3.0
1073,2025-02-11,1,10,57.0,tỷ đồng,316.67,triệu đồng,180.0,m²,4.0,3.0
1074,2025-02-11,1,3,7.3,tỷ đồng,138.52,triệu đồng,52.7,m²,1.0,1.0
1075,2025-02-11,1,32,5.2,tỷ đồng,53.61,triệu đồng,97.0,m²,3.0,2.0
1076,2025-02-11,1,68,8.3,tỷ đồng,79.81,triệu đồng,104.0,m²,2.0,2.0
1077,2025-02-11,1,236,18.5,tỷ đồng,129.37,triệu đồng,143.0,m²,4.0,3.0
1078,2025-02-11,1,237,10.0,tỷ đồng,71.43,triệu đồng,140.0,m²,3.0,3.0
1079,2025-02-11,1,238,35.2,tỷ đồng,108.31,triệu đồng,325.0,m²,3.0,4.0
1080,2025-02-11,1,63,,tỷ đồng,42.0,triệu đồng,85.0,m²,2.0,2.0
1081,2025-02-11,1,43,5.45,tỷ đồng,68.12,triệu đồng,80.0,m²,3.0,2.0
1082,2025-02-11,1,66,8.4,tỷ đồng,60.0,triệu đồng,140.0,m²,3.0,3.0
1083,2025-02-11,1,63,4.7,tỷ đồng,49.47,triệu đồng,95.0,m²,3.0,2.0
1084,2025-02-11,1,239,2.45,tỷ đồng,45.37,triệu đồng,54.0,m²,2.0,2.0
1085,2025-02-11,1,240,5.6,tỷ đồng,58.33,triệu đồng,96.0,m²,3.0,2.0
1086,2025-02-11,1,208,5.5,tỷ đồng,68.75,triệu đồng,80.0,m²,3.0,2.0
1087,2025-02-11,1,208,5.1,tỷ đồng,67.1,triệu đồng,76.0,m²,2.0,2.0
1088,2025-02-11,1,241,25.0,tỷ đồng,162.34,triệu đồng,154.0,m²,4.0,3.0
1089,2025-02-11,1,16,26.5,tỷ đồng,208.66,triệu đồng,127.0,m²,3.0,2.0
1090,2025-02-11,1,77,7.3,tỷ đồng,65.77,triệu đồng,111.0,m²,3.0,2.0
1091,2025-02-11,1,32,4.5,tỷ đồng,54.88,triệu đồng,82.0,m²,2.0,2.0
1092,2025-02-11,1,1,5.0,tỷ đồng,71.43,triệu đồng,70.0,m²,2.0,
1093,2025-02-11,1,10,17.5,tỷ đồng,250.0,triệu đồng,70.0,m²,2.0,2.0
1094,2025-02-11,1,111,5.5,tỷ đồng,77.46,triệu đồng,71.0,m²,2.0,2.0
1095,2025-02-11,1,98,1.85,tỷ đồng,33.64,triệu đồng,55.0,m²,2.0,2.0
1096,2025-02-11,1,11,40.0,tỷ đồng,198.02,triệu đồng,202.0,m²,4.0,3.0
1097,2025-02-11,1,56,10.8,tỷ đồng,131.39,triệu đồng,82.2,m²,2.0,2.0
1098,2025-02-11,1,57,2.16,tỷ đồng,40.76,triệu đồng,53.0,m²,2.0,2.0
1099,2025-02-11,1,112,3.6,tỷ đồng,52.17,triệu đồng,69.0,m²,2.0,2.0
1100,2025-02-11,1,45,,tỷ đồng,,triệu đồng,62.0,m²,2.0,1.0
1101,2025-02-11,1,10,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,4.0,3.0
1102,2025-02-11,1,3,10.5,tỷ đồng,140.0,triệu đồng,75.0,m²,2.0,2.0
1103,2025-02-11,1,242,3.4,tỷ đồng,66.67,triệu đồng,51.0,m²,1.0,1.0
1104,2025-02-11,1,100,8.2,tỷ đồng,41.41,triệu đồng,198.0,m²,4.0,3.0
1105,2025-02-11,1,138,14.3,tỷ đồng,158.89,triệu đồng,90.0,m²,2.0,2.0
